* Export format using Comma Separated Values
* Multitrace export generated by jgwexp
* Export date: Wed Mar  4 19:52:49 2020 
* Generated from file: 02_WELL/For_AI/Multi.mtr
* File format: 
* - N lines starting with * are comment (such as this line)
* - 1 line with four fields (data type, data unit, depth type, depth unit) 
* - 1 line with start time/depth 
* - 1 line with sample interval 
* - 1 line with number of data lines 
* - N lines with trace data 
* Data values are represented as floating point numbers,
* except for lithology data, which is represented as strings
"wavelet,""none"",""time"",""s"""
-0.072
0.002
75
5.96046e-008
0.081713
0.294928
0.554266
0.884993
-0.0722191
-0.59937
-1.03358
-1.22085
-1.32584
0.790613
2.56147
4.55899
6.11033
7.65296
7.37608
6.03369
3.44077
0.334672
-3.19625
-6.22354
-9.30775
-11.429
-13.8273
-15.0418
-14.6585
-13.4562
-10.7941
-7.01769
-1.82232
3.85233
10.116
15.1987
19.8145
23.0976
24.1278
22.8935
18.8673
13.0414
6.54539
-0.266954
-6.93442
-11.7153
-15.647
-17.5007
-16.8479
-14.642
-12.0767
-9.03333
-7.18837
-4.58761
-4.1633
-4.26815
-4.67523
-3.11716
-3.79548
0.472773
1.05478
1.20385
3.02617
4.27589
4.93328
3.46445
фев.87
2.03299
1.26123
0.283554
-0.0738181
-0.535338
-0.202572
-1.07741
-0.692697
-0.348526
-0.0796856
-3.87389e-007
